directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription,recording_corrupt,comment_transcriptionist,length_sec,recording_id,recording_startpos_sec
sm3,sm3_05,sm3_05_154,sm3,5,154,delta echo charlie proceed direct to delta kilo bravo ,0,,4.05184375,071_0154,2576.91615625
sm3,sm3_05,sm3_05_155,sm3,5,155,lufthansa three five zero eight climb to flight level three one zero ,0,,4.76481250,071_0155,2593.59865625
sm3,sm3_05,sm3_05_156,sm3,5,156,delta echo charlie descend to flight level three seven zero ,0,,4.56600000,071_0156,2608.39496875
sm3,sm3_05,sm3_05_157,sm3,5,157,tunis air four eight zero two call rhein on one two seven three seven good day ,0,,5.26178125,071_0157,2623.34440625
sm3,sm3_05,sm3_05_158,sm3,5,158,algerie two zero seven three call zurich on one three four six good day ,0,,5.55959375,071_0158,2668.276
sm3,sm3_05,sm3_05_159,sm3,5,159,lufthansa four two one nine call rhein on one three two decimal four good day ,0,,4.96471875,071_0159,2690.1589375
sm3,sm3_05,sm3_05_160,sm3,5,160,alitalia three six nine proceed to trasadingen ,0,,4.12271875,071_0160,2704.34228125
sm3,sm3_05,sm3_05_161,sm3,5,161,delta echo charlie descend to flight level three five zero ,0,,3.60331250,071_0161,2725.7635
sm3,sm3_05,sm3_05_162,sm3,5,162,delta echo charlie call rhein one three two decimal four good day ,0,,4.04450000,071_0162,2732.20828125
sm3,sm3_05,sm3_05_163,sm3,5,163,alitalia three six nine call zurich one three four six good day ,0,,4.47043750,071_0163,2746.74546875
sm3,sm3_05,sm3_05_164,sm3,5,164,aero lloyd five six two call zurich one three four six good day ,0,,4.25718750,071_0164,2754.27040625
sm3,sm3_05,sm3_05_165,sm3,5,165,delta november alfa zurich one three four six ,0,,3.62800000,071_0165,2763.79075
sm3,sm3_05,sm3_05_166,sm3,5,166,lufthansa three five zero eight zurich one three four six ,0,,3.99409375,071_0166,2770.900375
sm3,sm3_05,sm3_05_167,sm3,5,167,lufthansa triple three zero climb to flight level three one zero ,0,,5.33909375,071_0167,2782.71653125
sm3,sm3_05,sm3_05_168,sm3,5,168,good afternoon sabena eight zero six radar contact ,0,,3.45640625,071_0168,2852.67721875
sm1,sm1_07,sm1_07_001,sm1,7,1,~p ~s ~a eight one zero contact zurich one three three decimal four ,0,,3.89728125,071_0169,2909.288875
sm1,sm1_07,sm1_07_002,sm1,7,2,transavia three eight one zurich radar one three four decimal six ,0,,4.10421875,071_0170,2916.566875
sm1,sm1_07,sm1_07_003,sm1,7,3,speedbird one five six direct to nattenheim ,0,,2.94518750,071_0171,2937.22825
sm1,sm1_07,sm1_07_004,sm1,7,4,[FRAGMENT] ,0,,0.40134375,071_0172,3001.73296875
sm1,sm1_07,sm1_07_005,sm1,7,5,india tango sierra oscar kilo contact rhein one two seven decimal three seven bye ,0,,5.72850000,071_0173,3004.58953125
sm1,sm1_07,sm1_07_006,sm1,7,6,swissair nine three five two rhein radar identified proceed direct to gotil ,0,,4.82237500,071_0174,3064.2605625
sm1,sm1_07,sm1_07_007,sm1,7,7,transwede one zero one rhein radar identified ,0,,2.92253125,071_0175,3084.58984375
sm1,sm1_07,sm1_07_008,sm1,7,8,lufthansa eight two six eight rhein radar identified climb flight level three hundred ,0,,5.24375000,071_0176,3197.53721875
sm1,sm1_07,sm1_07_009,sm1,7,9,sabena four eight one turn left to dinkelsbuhl ,0,,4.47203125,071_0177,3216.39528125
sm1,sm1_07,sm1_07_010,sm1,7,10,speedbird one five six contact rhein one two seven decimal three seven ,0,,3.53350000,071_0178,3243.16990625
sm1,sm1_07,sm1_07_011,sm1,7,11,lufthansa eight two six eight proceed to trasa ,0,,3.47268750,071_0179,3264.18546875
sm1,sm1_07,sm1_07_012,sm1,7,12,transwede one zero one climb flight level three eight zero ,0,,2.97028125,071_0180,3283.893375
sm1,sm1_07,sm1_07_013,sm1,7,13,sabena eight three eight non ~r ~v ~s ~m rhein radar identified ,0,,3.22162500,071_0181,3296.60846875
sm1,sm1_07,sm1_07_014,sm1,7,14,india tango alfa sierra alfa rhein radar identified ,0,,4.04750000,071_0182,3307.3079375
sm1,sm1_07,sm1_07_015,sm1,7,15,swissair six five two zero rhein radar identified ,0,,3.85512500,071_0183,3322.08353125
sm1,sm1_07,sm1_07_016,sm1,7,16,foxtrot sierra india rhein identified climb flight level two seven zero ,0,,4.84981250,071_0184,3332.89465625
sm1,sm1_07,sm1_07_017,sm1,7,17,sabena four eight one descend flight level three one zero ,0,,3.17378125,071_0185,3348.7511875
sm1,sm1_07,sm1_07_018,sm1,7,18,swissair nine three five two contact rhein one two seven decimal three seven ,0,,3.86556250,071_0186,3356.45553125
sm1,sm1_07,sm1_07_019,sm1,7,19,foxtrot sierra india direct to trasadingen ,0,,2.44456250,071_0187,3387.555375
sm1,sm1_07,sm1_07_020,sm1,7,20,sabena four eight one descend flight level two nine zero rate fifteen hundred or more ,0,,4.33809375,071_0188,3431.57890625
sm1,sm1_07,sm1_07_021,sm1,7,21,[HNOISE] swissair five one zero contact rhein one two seven decimal three seven ,0,,4.16775000,071_0189,3462.0321875
sm1,sm1_07,sm1_07_022,sm1,7,22,hapag lloyd six five three rhein radar identified climb flight level two seven zero ,0,,5.53184375,071_0190,3475.68115625
sm1,sm1_07,sm1_07_023,sm1,7,23,sabena four eight one contact rhein one three two decimal four ,0,,3.62575000,071_0191,3493.46571875
sm1,sm1_07,sm1_07_024,sm1,7,24,hapag lloyd five six three maintain heading climb flight level three hundred ,0,,5.10025000,071_0192,3534.00565625
sm1,sm1_07,sm1_07_025,sm1,7,25,sabena eight three eight contact rhein one two seven decimal three seven ,0,,4.67496875,071_0193,3545.78109375
sm1,sm1_07,sm1_07_026,sm1,7,26,foxtrot sierra india climb flight level two nine zero rate one thousand five hundred or more ,0,,5.46787500,071_0194,3559.4165625
sm1,sm1_07,sm1_07_027,sm1,7,27,malaysian two rhein identified ,0,,2.99046875,071_0195,3606.61471875
sm1,sm1_07,sm1_07_028,sm1,7,28,hapag lloyd six five three set course trasadingen ,0,,3.30596875,071_0196,3618.3436875
sm1,sm1_07,sm1_07_029,sm1,7,29,constellation two two five one rhein radar identified ,0,,3.20725000,071_0197,3680.06859375
sm1,sm1_07,sm1_07_030,sm1,7,30,aero lloyd five two eight rhein identified ,0,,2.38084375,071_0198,3687.50025
sm1,sm1_07,sm1_07_031,sm1,7,31,lufthansa eight two six eight contact zurich one three four decimal six ,0,,4.47978125,071_0199,3694.81465625
sm1,sm1_07,sm1_07_032,sm1,7,32,foxtrot sierra india contact ah zurich one three four decimal six ,0,,5.09475000,071_0200,3716.26659375
sm1,sm1_07,sm1_07_033,sm1,7,33,transwede one zero one contact zurich one three three decimal four ,0,,3.81125000,071_0201,3732.99078125
sm1,sm1_07,sm1_07_034,sm1,7,34,leisure six zero two four rhein radar identified ,0,,2.97953125,071_0202,3782.1123125
sm1,sm1_07,sm1_07_035,sm1,7,35,olympic one four four rhein radar identified ,0,,3.00412500,071_0203,3843.34328125
sm1,sm1_07,sm1_07_036,sm1,7,36,sobelair two five five seven rhein radar identified ,0,,2.80784375,071_0204,3851.05346875
sm1,sm1_07,sm1_07_037,sm1,7,37,india tango alfa sierra alfa contact rhein one two seven decimal three seven ,0,,4.05709375,071_0205,3872.9266875
sm1,sm1_07,sm1_07_038,sm1,7,38,malaysian two contact rhein one two seven decimal three seven ,0,,3.76606250,071_0206,3895.812125
sm1,sm1_07,sm1_07_039,sm1,7,39,transwede one zero seven rhein radar identified ,0,,3.72343750,071_0207,3910.2659375
sm1,sm1_07,sm1_07_040,sm1,7,40,hapag lloyd six five three contact zurich one three four decimal six ,0,,3.67106250,071_0208,3930.42209375
sm1,sm1_07,sm1_07_041,sm1,7,41,leisure six zero two four contact rhein one two seven decimal three seven ,0,,4.51731250,071_0209,3960.8073125
sm1,sm1_07,sm1_07_042,sm1,7,42,georgia zero three seven rhein radar identified ,0,,3.26503125,071_0210,3974.99003125
sm1,sm1_07,sm1_07_043,sm1,7,43,~k ~l ~m three hundred kilo rhein radar identified for shortcut turn ten degrees left ,0,,5.15975000,071_0211,3985.17440625
sm1,sm1_07,sm1_07_044,sm1,7,44,onur air nine eight nine rhein radar identified ,0,,3.20028125,071_0212,4007.1501875
sm1,sm1_07,sm1_07_045,sm1,7,45,alitalia one one seven rhein radar identified ,0,,3.05353125,071_0213,4022.9008125
sm1,sm1_07,sm1_07_046,sm1,7,46,[EMPTY] ,0,,0.24365625,071_0214,4145.800125
sm1,sm1_07,sm1_07_047,sm1,7,47,air malta zero zero four rhein radar identified direct to frankfurt ,0,,3.67681250,071_0215,4149.36040625
sm1,sm1_07,sm1_07_048,sm1,7,48,olympic one four four proceed direct to kempten ,0,,3.36750000,071_0216,4155.51375
sm1,sm1_07,sm1_07_049,sm1,7,49,jet set eight one seven rhein radar identified ,0,,2.70862500,071_0217,4168.9964375
sm1,sm1_07,sm1_07_050,sm1,7,50,jet set one four two nine rhein radar identified turn ah left by ten degrees ,0,,5.38537500,071_0218,4235.2796875
sm1,sm1_07,sm1_07_051,sm1,7,51,georgia zero three seven contact rhein one two seven decimal three seven ,0,,3.58896875,071_0219,4261.27778125
sm1,sm1_07,sm1_07_052,sm1,7,52,onur air nine eight nine rhein radar one two seven decimal three seven ,0,,4.12487500,071_0220,4268.16690625
sm1,sm1_07,sm1_07_053,sm1,7,53,swissair six five two zero rhein radar one two seven three seven ,0,,3.68993750,071_0221,4275.44128125
sm1,sm1_07,sm1_07_054,sm1,7,54,constellation two two five one contact rhein one three two decimal four ,0,,4.08953125,071_0222,4282.16375
sm1,sm1_07,sm1_07_055,sm1,7,55,aero lloyd five two eight contact zurich one three three decimal four ,0,,4.04756250,071_0223,4289.22634375
sm1,sm1_07,sm1_07_056,sm1,7,56,german air force five eight five non ~r ~v ~s ~m rhein radar identified ,0,,4.10356250,071_0224,4311.58234375
sm1,sm1_07,sm1_07_057,sm1,7,57,sabena seven eight one six rhein radar you are identified ,0,,4.25637500,071_0225,4318.102875
sm1,sm1_07,sm1_07_058,sm1,7,58,german air force five eight five set course direct to frankfurt ,0,,3.24640625,071_0226,4348.05275
sm1,sm1_07,sm1_07_059,sm1,7,59,~k ~l ~m two six four rhein radar identified ,0,,3.48359375,071_0227,4360.675125
sm1,sm1_07,sm1_07_060,sm1,7,60,olympic one four four contact rhein one three two decimal four ,0,,3.38356250,071_0228,4371.63525
sm1,sm1_07,sm1_07_061,sm1,7,61,jet set one four two nine climb flight level three six zero set course to november tango mike ,0,,5.43365625,071_0229,4438.29153125
sm1,sm1_07,sm1_07_062,sm1,7,62,aero lloyd five two eight contact zurich on one three three decimal four ,0,,4.59006250,071_0230,4451.57534375
sm1,sm1_07,sm1_07_063,sm1,7,63,jet set eight one seven contact ah rhein one two seven decimal three seven ,0,,4.96665625,071_0231,4467.7301875
sm1,sm1_07,sm1_07_064,sm1,7,64,[EMPTY] ,0,,0.10559375,071_0232,4475.9423125
sm1,sm1_07,sm1_07_065,sm1,7,65,sobelair two five five seven contact rhein one three two decimal four ,0,,4.59328125,071_0233,4504.29115625
sm1,sm1_07,sm1_07_066,sm1,7,66,[EMPTY] ,0,,0.12196875,071_0234,4512.83990625
sm1,sm1_07,sm1_07_067,sm1,7,67,sabena eight three two guten tag identified ,0,,2.75712500,071_0235,4520.78575
sm1,sm1_07,sm1_07_068,sm1,7,68,transwede one zero seven contact ah zurich one three four decimal six ,0,,4.70278125,071_0236,4596.48409375
sm1,sm1_07,sm1_07_069,sm1,7,69,aero lloyd five nine zero rhein radar identified climb flight level three hundred ,0,,4.75165625,071_0237,4612.5706875
sm1,sm1_07,sm1_07_070,sm1,7,70,onur air three eight eight rhein radar identified ,0,,2.54796875,071_0238,4627.06984375
sm1,sm1_07,sm1_07_071,sm1,7,71,alitalia one one seven contact zurich one three three decimal four ,0,,3.88828125,071_0239,4649.16378125
sm1,sm1_07,sm1_07_072,sm1,7,72,netherlands fo= four one four rhein radar non ~r ~v ~s ~m identified ,0,,5.22559375,071_0240,4665.66059375
sm1,sm1_07,sm1_07_073,sm1,7,73,[HNOISE] netherlands four one four turn ten degrees to the right for separation ,0,,5.06403125,071_0241,4715.984125
sm1,sm1_07,sm1_07_074,sm1,7,74,lufthansa four six five two rhein radar identified climb flight level two nine zero ,0,,4.33759375,071_0242,4732.382875
sm1,sm1_07,sm1_07_075,sm1,7,75,alitalia four eight five rhein radar identified ,0,,3.24384375,071_0243,4746.11615625
sm1,sm1_07,sm1_07_076,sm1,7,76,~k ~l ~m three hundred kilo turn left to november tango mike ,0,,2.88415625,071_0244,4754.85453125
sm1,sm1_07,sm1_07_077,sm1,7,77,three hundred kilo rhein radar one two seven decimal three seven ,0,,3.34728125,071_0245,4760.7369375
sm1,sm1_07,sm1_07_078,sm1,7,78,~p ~s ~a five two six hotel rhein radar identified ,0,,2.61662500,071_0246,4856.82846875
sm1,sm1_07,sm1_07_079,sm1,7,79,alitalia four zero one rhein radar identified ,0,,3.57681250,071_0247,4866.13303125
sm1,sm1_07,sm1_07_080,sm1,7,80,alitalia four zero one climb flight level three hundred ,0,,3.15606250,071_0248,4872.44609375
sm1,sm1_07,sm1_07_081,sm1,7,81,air malta zero zero four contact rhein one two seven decimal three seven ,0,,4.14465625,071_0249,4880.80415625
sm1,sm1_07,sm1_07_082,sm1,7,82,delta india charlie papa alfa rhein radar identified ,0,,3.02365625,071_0250,4894.5241875
sm1,sm1_07,sm1_07_083,sm1,7,83,sabena eight three two contact rhein one two seven decimal three seven ,0,,4.12850000,071_0251,4902.48334375
sm1,sm1_07,sm1_07_084,sm1,7,84,jet set one four two nine rhein radar one two seven decimal three seven ,0,,3.95368750,071_0252,4909.86615625
sm1,sm1_07,sm1_07_085,sm1,7,85,german air force five eight five contact rhein on one two seven decimal three seven good bye ,0,,5.11887500,071_0253,4921.72965625
sm1,sm1_07,sm1_07_086,sm1,7,86,sabena seven eight one six turn left to gotil ,0,,3.03659375,071_0254,4942.05734375
sm1,sm1_07,sm1_07_087,sm1,7,87,netherlands four one four turn left to trasadingen ,0,,3.37143750,071_0255,4957.19646875
sm1,sm1_07,sm1_07_088,sm1,7,88,[EMPTY] ,0,,0.48693750,071_0256,4972.637625
sm1,sm1_07,sm1_07_089,sm1,7,89,netherlands air force four one four descend flight level three two zero expedite descent as crossing traffic ,0,,6.54081250,071_0257,4973.605375
sm1,sm1_07,sm1_07_090,sm1,7,90,aero lloyd five nine zero contact zurich one three four decimal six ,0,,3.69156250,071_0258,5075.039625
sm1,sm1_07,sm1_07_091,sm1,7,91,sabena seven eight one six contact rhein one two seven decimal three seven ,0,,3.90328125,071_0259,5121.05734375
sm1,sm1_07,sm1_07_092,sm1,7,92,britannia triple two alfa rhein radar identified ,0,,3.58262500,071_0260,5137.45625
sm1,sm1_07,sm1_07_093,sm1,7,93,~p ~s ~a five zero two hotel rhein radar identified ,0,,2.90743750,071_0261,5145.54384375
sm1,sm1_07,sm1_07_094,sm1,7,94,~k ~l ~m two six four contact rhein one two seven three seven ,0,,3.36818750,071_0262,5153.33015625
sm1,sm1_07,sm1_07_095,sm1,7,95,onur air three eight eight contact rhein one three two decimal four ,0,,3.59021875,071_0263,5166.75478125
sm1,sm1_07,sm1_07_096,sm1,7,96,netherlands air force four one four climb flight level three three zero ,0,,3.83912500,071_0264,5174.16475
sm1,sm1_07,sm1_07_097,sm1,7,97,lufthansa four six five two contact zurich one three four decimal six ,0,,4.06181250,071_0265,5188.31515625
sm1,sm1_07,sm1_07_098,sm1,7,98,singa one one two rhein radar identified ,0,,2.45500000,071_0266,5229.8391875
sm1,sm1_07,sm1_07_099,sm1,7,99,singa one one two non ~r ~v ~s ~m ah is confirmed ,0,,3.37862500,071_0267,5233.80065625
sm1,sm1_07,sm1_07_100,sm1,7,100,lufthansa four four one six rhein radar identified turn ten degrees left i'll call you back for higher ,0,,4.66350000,071_0268,5266.58359375
sm1,sm1_07,sm1_07_101,sm1,7,101,speedbird one two four rhein radar identified ,0,,2.82400000,071_0269,5281.03990625
sm1,sm1_07,sm1_07_102,sm1,7,102,netherlands air force four one four contact zurich one three four decimal six ,0,,4.44521875,071_0270,5293.8310625
sm1,sm1_07,sm1_07_103,sm1,7,103,~p ~s ~a five two six hotel contact rhein one three two decimal four ,0,,5.77878125,071_0271,5304.5920625
sm1,sm1_07,sm1_07_104,sm1,7,104,lufthansa four four one six climb flight level two nine zero ,0,,3.30009375,071_0272,5314.2304375
sm1,sm1_07,sm1_07_105,sm1,7,105,hapag lloyd three five five one rhein radar identified ,0,,2.98243750,071_0273,5325.61521875
sm1,sm1_07,sm1_07_106,sm1,7,106,oscar oscar papa hotel india rhein radar identified ,0,,3.50540625,071_0274,5334.7770625
sm1,sm1_07,sm1_07_107,sm1,7,107,alitalia four eight seven rhein radar identified ,0,,3.63640625,071_0275,5344.80703125
sm1,sm1_07,sm1_07_108,sm1,7,108,netherlands three five rhein radar identified ,0,,3.47306250,071_0276,5355.08321875
sm1,sm1_07,sm1_07_109,sm1,7,109,turkish five one five rhein radar identified ,0,,3.65309375,071_0277,5363.67865625
sm1,sm1_07,sm1_07_110,sm1,7,110,delta india mike lima lima rhein radar identified ,0,,2.92821875,071_0278,5373.3035625
sm1,sm1_07,sm1_07_111,sm1,7,111,lufthansa four four one six right turn heading one eight zero ,0,,2.92056250,071_0279,5381.35559375
sm1,sm1_07,sm1_07_112,sm1,7,112,aero lloyd five one seven rhein radar identified ,0,,3.44109375,071_0280,5395.4109375
sm1,sm1_07,sm1_07_113,sm1,7,113,sierra alfa fox one one two turn left heading three one zero ,0,,3.71643750,071_0281,5400.194625
sm1,sm1_07,sm1_07_114,sm1,7,114,alitalia four zero one contact zurich one three four decimal six ,0,,3.92875000,071_0282,5407.946375
sm1,sm1_07,sm1_07_115,sm1,7,115,alitalia four eight five zurich one three three decimal four ,0,,3.44128125,071_0283,5414.13478125
sm1,sm1_07,sm1_07_116,sm1,7,116,lufthansa four four one six climb flight level three hundred set course to trasadingen ,0,,6.38287500,071_0284,5456.4091875
sm1,sm1_07,sm1_07_117,sm1,7,117,singa one one two turn left to nattenheim contact rhein one two seven three seven bye ,0,,6.28012500,071_0285,5614.65146875
sm1,sm1_07,sm1_07_118,sm1,7,118,speedbird one two four contact rhein one two seven decimal three seven ,0,,3.77534375,071_0286,5634.53765625
sm1,sm1_07,sm1_07_119,sm1,7,119,europa three six three rhein radar identified proceed direct to frankfurt ,0,,4.72625000,071_0287,5646.699875
sm1,sm1_07,sm1_07_120,sm1,7,120,britannia triple two alfa contact rhein one three two decimal four ,0,,4.14021875,071_0288,5662.4396875
sm1,sm1_07,sm1_07_121,sm1,7,121,turkish five one five contact rhein one two seven decimal three seven ,0,,4.03846875,071_0289,5709.5395625
sm1,sm1_07,sm1_07_122,sm1,7,122,lufthansa three five five six rhein radar identified maintain your present heading and climb flight level two nine zero ,0,,8.09603125,071_0290,5723.26509375
sm1,sm1_07,sm1_07_123,sm1,7,123,speedbird two two three rhein radar identified ,0,,3.41209375,071_0291,5751.151625
sm1,sm1_07,sm1_07_124,sm1,7,124,~p ~s ~a five zero two hotel contact ,0,,3.47637500,071_0292,5757.424875
sm1,sm1_07,sm1_07_125,sm1,7,125,five zero two hotel contact rhein one three two decimal four ,0,,3.06862500,071_0293,5762.05903125
sm1,sm1_07,sm1_07_126,sm1,7,126,lufthansa four four one six contact zurich one three four decimal six ,0,,4.19171875,071_0294,5773.42334375
sm1,sm1_07,sm1_07_127,sm1,7,127,british midland seven two zero rhein radar identified ,0,,3.65265625,071_0295,5786.79896875
